configuration,panel,fs_option,model,pareto_status,weighted_mase,worst_horizon_mase,error_std,n_features,total_runtime_seconds,mase_h1,mase_h2,mase_h4,vikor_S,vikor_R,vikor_Q,vikor_rank,final_decision
A2,panel2_common_period,fs_consensus,ridge,non_dominated,0.8059702974425205,0.8845889046333423,970.154928212855,17,0.0052711963653564,0.8845889046333423,0.6645435864137915,0.8215638460085595,0.36946330602241356,0.15000000000000002,0.7037826045879259,25.0,
A2,panel2_common_period,fs_permutation_stability,random_forest,non_dominated,1.0322615658338552,1.0755073283571246,731.3929455234936,5,0.8653442859649658,1.0319371391682504,1.00397176859435,1.0755073283571246,0.330980100609748,0.17263983407690534,0.7159612004160707,26.0,
A1,panel2_common_period,fs_permutation_stability,random_forest,non_dominated,1.032261565833856,1.0755073283571246,731.3929455234763,5,0.9204435348510742,1.031937139168248,1.003971768594357,1.0755073283571246,0.33106242707002526,0.17263983407690564,0.7160952374853592,27.0,
A3,panel2_common_period,fs_wrapper,ridge,non_dominated,0.8132480168180651,0.9673640880321476,1597.6420534922192,15,0.0064096450805664,0.9673640880321476,0.5323562841646654,0.8492954377629588,0.4374098818130038,0.125,0.7317725129360737,28.0,
A2,panel2_common_period,fs_permutation_stability,lightgbm,non_dominated,1.0410666416960128,1.0797733416780904,753.1074792604932,5,0.0238802433013916,1.0454102468757347,1.0080228330750909,1.0797733416780904,0.3361910266435889,0.17553074203179042,0.7340008061673131,29.0,
A2,panel2_common_period,fs_permutation_stability,lstm,non_dominated,1.029665927569141,1.0740254674631329,914.9798225346152,5,0.9342286586761476,1.039620904546653,0.9835012726772936,1.0740254674631329,0.3485913394880068,0.17178762662010016,0.741817461544436,30.0,
A2,panel2_common_period,fs_xgboost_shap,lstm,non_dominated,1.0276447609145547,1.0754051461983825,945.0031665732762,5,1.9956271648406985,1.0404414537004654,0.9744766827488184,1.0754051461983825,0.3530296172968093,0.17112403134263024,0.7468500462048998,31.0,
A1,panel2_common_period,fs_xgboost_shap,lstm,non_dominated,1.0282831083596795,1.0737372969743706,939.964296206956,5,2.513758897781372,1.040542588345987,0.9775478493060412,1.0737372969743706,0.3529687008873348,0.17133361542072126,0.7474436266860418,32.0,
A1,panel2_common_period,fs_linear,lstm,non_dominated,1.024637166612259,1.080424981210014,901.0859687975138,6,2.4600303173065186,1.0332186286434502,0.9731428534951024,1.080424981210014,0.3623204165655974,0.17013656928895937,0.7587125914983646,33.0,
A4,panel2_common_period,fs_permutation_stability,lstm,non_dominated,1.0311644477063728,1.072981923508055,972.6654505176786,5,3.5391290187835693,1.0445154188639374,0.9810345119093103,1.072981923508055,0.35856167920246507,0.17227962508247538,0.759676588634318,34.0,
A4,panel2_common_period,fs_xgboost_shap,lstm,non_dominated,1.024701135731726,1.0775620003505877,913.51124923051,6,3.7346324920654297,1.034728805385082,0.9727477765635576,1.0775620003505877,0.36461415515028306,0.1701575718151419,0.7625164869387584,35.0,
A3,panel2_common_period,fs_xgboost_shap,lstm,non_dominated,1.024690142918527,1.079812987630853,917.4424098991408,6,4.320934295654297,1.0365537574214314,0.968168888938801,1.079812987630853,0.3666021793223167,0.17015396262294175,0.7657412920891987,36.0,
A1,panel2_common_period,fs_consensus,lstm,non_dominated,1.019098571801847,1.0642992325420215,796.4764467693632,10,2.9661319255828857,1.0190772478967838,0.989000337816836,1.0642992325420215,0.3954252981395806,0.16831812183354117,0.8066004971293738,37.0,
A4,panel2_common_period,fs_wrapper,catboost,non_dominated,0.6439744508480588,0.6806114654386537,1078.3893264590477,21,15.984037637710571,0.6543194711301042,0.6023080739842533,0.6806114654386537,0.3366953475236016,0.2,0.8157026174714598,38.0,
A3,panel2_common_period,fs_xgboost_shap,lightgbm,non_dominated,0.771323280394931,0.8614918631996505,2524.994534956214,6,0.120119571685791,0.8614918631996505,0.7254698295055729,0.6146819997171694,0.3729210448957554,0.18396004329871063,0.8216637790699192,39.0,
A1,panel2_common_period,fs_wrapper,lstm,non_dominated,1.0201003381189613,1.0650612748402974,786.8749757953339,11,3.82257342338562,1.020187655988863,0.9899808505215676,1.0650612748402974,0.4087902588855612,0.1686470246460119,0.8294473661897555,40.0,
A3,panel2_common_period,fs_consensus,lstm,non_dominated,1.0185398015204656,1.0682574408042207,831.1150815727607,11,5.058795213699341,1.0194040385911762,0.983954313546778,1.0682574408042207,0.41567401944491594,0.1681346647598388,0.8389613753598041,41.0,
A1,panel2_common_period,fs_consensus,catboost,non_dominated,0.6430852416134413,0.7003071520841989,967.1335382815616,10,133.8602843284607,0.6486964202714341,0.7003071520841989,0.5432244292623228,0.36985058574782115,0.2,0.8696832082576396,42.0,
A4,panel2_common_period,fs_wrapper,random_forest,non_dominated,0.7279907747832968,0.7348652491568136,1198.311847609852,21,1.8355567455291748,0.7348652491568136,0.7279359618216013,0.7108868082920474,0.37261044810399757,0.2,0.8741765857284163,43.0,
A2,panel2_common_period,fs_wrapper,ridge,non_dominated,0.7860856531422471,0.8821848843120009,1208.013288611185,20,0.0053021907806396,0.8821848843120009,0.6238947482754195,0.7891239325181044,0.4240697710827406,0.1875,0.9166408423375688,44.0,
A4,panel2_common_period,fs_wrapper,ridge,non_dominated,0.7254613966114377,0.846133228331013,1353.7745267821333,21,0.0077455043792724,0.846133228331013,0.4939640889647126,0.7710277787825871,0.42020907049376466,0.2,0.9516726887523721,45.0,
A3,panel2_common_period,fs_permutation_stability,ridge,non_dominated,0.9653088456422252,1.1662662005316349,1837.5767395768275,5,0.0049984455108642,1.1662662005316349,0.6823991921068896,0.8872799387217047,0.4498920267899994,0.18577867159953845,0.9529928020046421,46.0,
A1,panel2_common_period,fs_permutation_stability,ridge,non_dominated,1.1155946709737063,1.2112008228827635,936.3785018991014,5,0.0047810077667236,1.2112008228827635,1.0480244525576026,0.9779346188252188,0.4210242631633687,0.2,0.9529999173975774,47.0,
A1,panel2_common_period,fs_consensus,lightgbm,non_dominated,0.7610224286063254,0.8538128944821005,2681.3833426450115,10,0.1567723751068115,0.8538128944821005,0.7508414876210585,0.5443176753947881,0.43320344925460075,0.2,0.9728290513658948,48.0,
